19.82112773,57.40783894
17.86923511,54.94809587
23.37584694,75.97354855
22.16378775,66.01563248
22.74219471,76.73444774
18.44348346,58.82552428
18.25191689,62.26610896
19.49229484,63.80609814
19.24843826,60.81105923
11.91362652,39.43801838
21.36988222,65.67031448
19.46663321,65.76065532
24.37741309,73.8841225
23.40447603,72.79250737
19.68824036,59.82257084
19.22240366,61.58627879
21.04359836,68.56663037
19.14110129,61.11404815
17.16039593,51.93622065
19.62384181,61.39646778
23.16645006,68.93061049
21.19422606,67.7938029
16.51542497,53.39408021
21.16097588,67.19560682
22.0825744,68.56552834
23.33812738,79.23719788
20.51237863,68.80784522
17.4123189,58.56813117
23.12012461,76.46295178
24.12848529,82.52133142
17.62249865,59.5778691
15.7117992,50.94405386
19.61970715,64.13780048
19.89600425,65.75737896
21.47785395,65.88543623
18.03741885,54.24067389
21.1249511,68.88449396
22.616252,70.97481042
21.96867745,67.89422356
21.39034933,68.16557511
21.55092239,68.37073089
19.64016364,61.50546879
27.50953443,85.93094734
16.89332257,59.76495361
18.56105179,58.4705321
13.16831857,42.94768078
21.86908283,68.49618151
18.81679806,61.21282878
23.92809353,73.39439556
22.64308615,72.54718176
13.73897699,48.57089372
18.46289342,60.72062325
20.63059642,64.64979409
21.12384517,63.69625316
21.76523099,72.34194775
15.84236998,48.88482923
18.86757891,58.73494218
23.26889775,76.31648696
24.39001475,76.10036064
19.47694203,67.18426652
18.49391962,57.85867723
18.99533624,62.08232113
19.1665699,62.8645269
18.72085375,57.67032614
19.09174053,61.91564657
21.5915202,65.09542775
17.41275644,52.03429077
23.05218269,73.76791955
20.98418693,64.41091961
24.4571705,76.56253872
19.32029423,60.46569766
20.50187573,67.75223828
16.24154803,52.03218001
19.41163843,63.88432373
25.54294953,82.48511965
20.87406902,61.11947816
16.5397726,50.21193013
24.72067992,74.8283948
19.06613177,56.37166086
16.78521621,57.50492117
25.05902903,78.1756772
18.20574162,53.70050415
18.92248273,60.83073077
21.06816927,73.40976031
19.46252472,61.5042603
17.74456671,54.99262808
19.02831844,60.5273617
19.13055338,60.36276148
20.05713489,62.93252712
23.57376022,76.28824895
15.83373441,51.86909513
17.61102696,60.31449223
18.35844512,59.4359381
18.21945788,55.77273715
22.19923857,76.18727
25.39935265,75.9063155
22.32581945,68.24022014
17.09914899,60.10787145
17.91212738,57.15540487
22.47658719,72.21546996
21.6365411,64.60829233
22.27280045,70.808756
26.91382138,78.84416694
17.41743256,58.68976334
19.31722642,61.66798073
24.20482198,75.04289485
19.42008086,61.24014651
21.63762897,66.61962435
17.66354705,61.33063328
24.69294165,77.93425441
20.12148073,64.88783209
13.74924522,44.25729581
18.02591999,55.17969243
22.75893196,69.99459454
21.8659629,70.27876833
19.51316035,64.34768683
16.61178737,51.29304964
17.14098135,51.27205835
14.37652431,43.93074665
19.62174551,61.80400872
22.34189138,73.03970854
23.63028995,73.09437126
13.85224458,45.17741019
17.97524861,51.60448872
24.44588776,74.49326277
19.37118178,58.56826418
22.43767138,73.60821797
19.88810072,70.69056424
19.99846327,65.51919005
16.78549228,56.441391
17.75075111,53.36715869
20.32280817,62.27893331
20.86743497,66.08984797
24.10554559,77.13900163
19.69989706,57.40304776
26.68723893,84.5774714
16.46534821,56.36979637
22.98322693,69.59398177
19.90368481,62.64731526
18.56135927,57.51665966
24.25256635,76.12508947
18.66661084,57.50742532
18.82102265,58.5659748
28.54018368,89.78497201
17.22187786,61.59955011
22.85392612,76.95744274
19.75765226,59.97434707
16.37411051,51.73661565
18.94537374,63.33059245
23.0553026,71.92038615
17.55668289,54.58470593
20.34041044,64.84214999
24.14651825,74.95090614
20.72566646,65.62209742
19.07547679,59.03770322
23.19344812,79.59993218
23.86383361,80.33107019
25.7989453,82.22059511
24.37466774,72.8506966
15.36261821,47.15023047
17.15471556,59.32734521
16.82465118,51.25892707
18.80751533,60.52284689
17.85305878,59.99228733
19.77101399,59.69331185
22.00646526,68.98205434
26.70581147,77.63274102
17.23486733,57.17073485
25.05556945,77.2625946
19.50222421,63.74351054
20.08155876,62.39104377
17.96186408,54.74205063
17.7790903,60.53081863
22.74876238,71.49588393
25.04786314,82.06703466
18.41503659,57.46860058
19.88465158,61.69778703
19.40736249,66.94326915
14.85208878,51.59433639
15.57882099,44.33239848
19.33383405,58.64813218
14.85556812,44.66643258
19.81996641,58.67612422
19.45843078,59.42750084
20.55455994,68.83491521
18.34879072,67.17560101
16.18419294,46.86950365
20.97597446,61.72913031
23.56874675,75.06945717
16.43678859,52.2311801
21.93812155,68.90607865
23.18477194,76.53266279
23.68683071,79.13678926
21.18636225,64.10961533
20.73933603,61.89260425
23.55035404,79.17653442
22.55040088,65.81030037
21.8603472,70.76027637
17.83494931,60.74583548
17.64120974,61.65762477
20.81750771,66.28236063
19.91684893,62.24728667
19.9064165,63.88546277
19.80139151,58.9031823
23.03592072,74.25818792
21.84579513,72.45721367
24.67528115,84.20112459
16.42535349,55.35440582
15.89917531,57.52109626
18.0715361,58.0358254
22.70595555,70.41794171
20.3339283,70.87917487
15.16778873,49.29066506
14.29215747,47.25888096
22.03728067,73.91777031
21.0575013,62.73171647
23.74966788,78.38253392
14.49663608,45.88506423
17.57997366,54.71603052
23.8891941,71.7197492
21.25592023,63.68828894
21.42480625,68.35960719
19.69770834,68.70250667
22.60631473,73.42505661
16.7225129,54.00449963
25.98677158,80.78828495
19.61235828,60.79474726
21.34524733,68.20943796
24.03412576,75.8287878
20.29018683,64.09684804
21.45596244,68.82841957
19.72320275,65.43685734
21.84804987,72.32117546
20.64155172,63.17296264
23.43612577,77.1130088
21.15900187,70.57855398
23.86472846,71.35139349
23.19236949,68.80188933
14.09598654,42.37564849
18.06076643,60.57555719
19.79323026,67.21695936
21.30696254,68.66001939
21.37347099,68.21309407
22.86994025,76.4243257
18.83874062,60.37667293
18.85402969,59.37265369
22.96788623,76.73987649
15.33275071,48.63957746
23.40119666,74.98487056
18.17519798,55.36343532
20.4059747,58.8595484
20.01162913,68.13080806
18.80275446,61.75427341
18.40808643,59.0499204
18.45090709,60.10701779
17.50849913,57.9492241
17.04405395,51.95334961
19.87099115,66.15901845
21.3272229,65.16433989
24.7009029,82.15167633
21.16135279,66.30014954
26.75599173,83.16626782
21.72755059,69.58361458
19.87882051,66.17480617
21.38756259,65.2410688
23.96957449,73.09627404
18.4976802,60.62229821
25.91454475,82.36869323
16.55506436,56.08521193
16.85464304,60.13134303
16.93721474,58.7508914
18.69048368,57.43567921
23.41001359,74.26215784
23.15434293,70.13290046
18.48908911,56.48629624
20.58624742,67.04434001
24.57473589,77.79699252
22.43246747,67.37409188
19.50311548,60.83399613
19.79853254,62.93745854
20.21357713,61.56323953
25.81824673,79.89445703
18.00196004,56.67757277
23.08439509,72.75262282
12.27168601,39.04824864
21.81165404,72.22478486
14.96227861,56.07028315
18.78471873,62.65587898
16.03372655,47.10018094
16.29679789,52.44091395
16.06760918,48.17590386
25.84960407,81.85556218
21.66466605,73.89515109
19.22016239,56.89923291
24.153963,75.76943703
28.04304269,91.78474771
23.30144355,80.35118
26.5395435,82.72396295
18.68276879,54.09838933
23.7246101,78.07949995
23.59118894,68.01742492
19.82453407,68.60197303
21.3250885,75.26104527
21.02580449,70.68270149
17.92860773,56.41103336
19.74772839,64.49328935
23.45763521,75.66685115
21.27196608,69.53118233
16.08985466,54.49253564
22.14316495,63.45127579
19.10996422,64.25832402
18.31974735,60.90049273
20.38075127,64.31731951
15.4589926,50.85629261
14.10465916,43.32977005
20.67162331,59.86802795
21.06078343,67.18069579
21.54637728,70.69920986
21.47025922,74.88611912
15.79079101,53.0996322
22.01701015,68.86950202
18.27317335,58.11889153
19.72240417,64.85227858
18.45808738,63.56214961
17.16034151,52.45973251
24.35741903,79.10471131
20.94164565,70.16847039
15.06224433,53.80655801
21.06218281,65.33161405
22.35898492,72.15728908
18.87354961,60.09959347
22.65669906,75.28239235
18.50970369,62.1504028
18.01708287,57.80080547
16.89644852,52.73291194
19.00732502,61.03217848
23.39144007,71.80375532
16.27976959,51.2787605
22.58221095,66.93763836
20.63447204,65.57636452
19.2334238,55.65896454
18.64833481,61.36384064
19.50141917,59.54205272
19.94026266,60.23508082
22.56804745,67.30549385
18.14659496,61.174571
20.97955956,65.62060818
21.37346367,72.12749226
16.91090072,55.04936451
18.48636741,57.73421806
20.53288479,66.42750464
20.11549048,64.43027775
20.48614249,61.69169126
17.76601369,57.15656619
